FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
57452.023,28713.5392,54441.8246,43000.2809,37177.071,39924.8153,5746.901,50238.9371,43578.878,55821.8211,1221.0757,-293.2549,26649.937
57449.2961,28706.8337,54444.328,43001.0855,37174.2994,39921.1943,5747.9292,50239.8312,43583.0802,55823.8775,1218.2593,-296.8758,26651.144
57420.6412,28689.9805,54441.3328,42978.3314,37144.3033,39904.9222,5738.8544,50213.9926,43569.7585,55816.5461,1194.6112,-314.2208,26644.7961
57406.5596,28683.275,54442.8974,42972.7882,37123.2033,39897.9932,5738.7203,50189.4504,43562.0695,55813.3274,1181.9154,-319.0488,26643.6785
57422.6528,28689.0417,54441.6904,42986.691,37145.5997,39902.2847,5741.9837,50195.7983,43572.709,55819.1836,1198.2769,-308.4093,26647.7913
57439.8637,28691.0981,54436.1919,42984.0982,37167.7279,39895.758,5738.6309,50220.2511,43584.6448,55823.8328,1208.0669,-304.7436,26648.4618
57436.198,28686.6277,54438.293,42985.1264,37167.3703,39889.6784,5739.8826,50223.9168,43591.3056,55829.8677,1207.6199,-304.0284,26650.3841
57416.8414,28679.1623,54441.6457,42974.7999,37143.0069,39881.6764,5738.8097,50209.3881,43576.6429,55821.0611,1189.4256,-319.0041,26646.7631
57402.1786,28676.5695,54439.947,42964.6969,37128.7018,39875.8203,5738.318,50186.9023,43568.8198,55817.5296,1176.3275,-324.0108,26643.1868
57420.5518,28682.7832,54440.8858,42975.381,37152.037,39886.6385,5740.419,50205.633,43580.8003,55824.0563,1193.136,-309.5269,26648.4618
57431.9065,28684.7055,54440.707,42986.8698,37176.7581,39893.9252,5741.1343,50230.3541,43592.6914,55830.9853,1208.6928,-299.6922,26652.6192
57424.9327,28682.7385,54439.0529,42981.3266,37167.8621,39895.1322,5743.8612,50228.7894,43591.4844,55828.5266,1204.0436,-304.0731,26654.5862
57409.1971,28679.9669,54441.4222,42966.2615,37146.315,39888.6502,5747.7951,50203.6214,43574.6759,55827.8114,1186.4305,-316.7242,26648.3277
57394.3108,28673.2167,54441.9587,42961.3441,37131.7416,39885.9233,5748.1527,50186.9023,43570.6526,55829.0184,1177.5345,-320.7028,26642.6504
