User;Gain;HeadSet;Rates Hz;Date;Start;MAC
;24;16;250.0;20241203;03:23:26 064 PM;0c:dc:7e:cb:72:aa
tpsLocalPC;tps;Fp1;Fp2;F3;Fz;F4;C1;Cz;C2;P3;Pz;P4;O1;Oz;O2;T3;T4;Marker;Tps_Marker;Marker_int
1733235820.481;2112016;-34488.3353;-32464.4968;-26103.8616;-33820.6887;-20689.3086;-36418.8775;-31774.3197;-30819.8333;-14133.9675;-17774.6415;-11313.3788;-17462.4771;-16911.6855;-16897.8944;-30145.5036;-42845.9197;N;0.0;0
1733235820.485;2112020;-34491.9115;-32459.4453;-26115.7528;-33832.6246;-20683.3184;-36421.001;-31778.1419;-30818.8498;-14139.2872;-17773.2334;-11309.8249;-17460.8901;-16883.567;-16885.4892;-30141.0332;-42845.6292;N;0.0;0
1733235820.489;2112024;-34503.1768;-32467.1119;-26117.1162;-33811.6363;-20685.2853;-36431.6404;-31786.4344;-30829.601;-14130.2571;-17778.3296;-11316.8433;-17465.0475;-16846.6419;-16894.0946;-30151.5386;-42858.3696;N;0.0;0
1733235820.493;2112028;-34506.4178;-32469.7271;-26100.1512;-33779.0921;-20686.0676;-36429.3382;-31783.7074;-30834.9431;-14111.4816;-17779.3801;-11324.1524;-17466.1428;-16849.3465;-16909.9197;-30158.11;-42863.0859;N;0.0;0
1733235820.493;2112032;-34488.1564;-32454.5279;-26083.9686;-33774.9794;-20677.7081;-36411.7473;-31766.0943;-30817.0393;-14105.6255;-17766.1479;-11314.6082;-17457.068;-16880.9965;-16902.7448;-30145.213;-42847.1491;N;0.0;0
1733235820.497;2112036;-34482.725;-32451.354;-26102.23;-33819.2359;-20682.2678;-36411.8814;-31767.8377;-30813.8654;-14129.4524;-17768.8971;-11314.7646;-17458.5208;-16908.735;-16898.118;-30140.5862;-42841.4941;N;0.0;0
1733235820.501;2112040;-34498.0806;-32464.4744;-26127.7109;-33848.0696;-20691.7226;-36431.8863;-31789.0495;-30832.015;-14153.9499;-17788.0973;-11329.7179;-17476.1564;-16906.5446;-16910.5455;-30151.5386;-42856.5815;N;0.0;0
1733235820.505;2112044;-34505.4343;-32469.7495;-26119.642;-33814.9443;-20684.3466;-36433.9203;-31785.7191;-30833.602;-14133.3193;-17784.2081;-11320.6878;-17469.4508;-16851.224;-16898.2297;-30150.1751;-42854.4134;N;0.0;0
1733235820.508;2112048;-34500.2487;-32463.4686;-26089.1318;-33769.8832;-20675.227;-36422.4315;-31771.9057;-30827.5446;-14106.1172;-17771.8475;-11313.3565;-17454.4528;-16830.2134;-16885.5563;-30143.7601;-42846.4115;N;0.0;0
1733235820.512;2112052;-34490.1234;-32450.974;-26076.9948;-33775.6947;-20673.6401;-36413.0437;-31765.6696;-30821.5767;-14101.8257;-17767.936;-11314.8093;-17446.6744;-16871.4523;-16890.8983;-30140.1168;-42839.3036;N;0.0;0
1733235820.516;2112056;-34490.5257;-32453.0303;-26104.9792;-33825.8296;-20688.124;-36421.9174;-31778.0524;-30826.9411;-14135.1521;-17780.1624;-11324.2418;-17463.997;-16922.2131;-16903.08;-30148.0517;-42844.0645;N;0.0;0
1733235820.52;2112060;-34507.3566;-32475.2703;-26143.7818;-33861.1901;-20706.9665;-36448.6724;-31807.2438;-30848.2423;-14168.7915;-17805.2187;-11349.4098;-17490.7967;-16924.7165;-16923.286;-30170.0905;-42865.0975;N;0.0;0
1733235820.524;2112064;-34521.5499;-32489.3743;-26146.1511;-33838.3242;-20710.1405;-36460.1165;-31820.6996;-30861.9216;-14163.8517;-17812.5501;-11358.4846;-17497.3011;-16885.4892;-16929.5892;-30180.3499;-42880.4979;N;0.0;0
1733235820.528;2112068;-34516.6102;-32479.4054;-26118.435;-33789.2622;-20697.4;-36446.5043;-31800.6948;-30851.3716;-14128.5807;-17797.2168;-11348.8957;-17474.3012;-16861.0141;-16921.9449;-30166.7601;-42872.0713;N;0.0;0
1733235820.532;2112072;-34513.5704;-32478.7796;-26119.3737;-33801.1757;-20700.8868;-36444.0233;-31798.8619;-30849.5834;-14131.9111;-17803.6094;-11353.5896;-17476.514;-16895.2793;-16931.3103;-30165.3519;-42873.2783;N;0.0;0
1733235820.536;2112076;-34505.1661;-32472.1411;-26135.9811;-33842.2805;-20703.3455;-36441.0728;-31798.6384;-30842.0733;-14154.2181;-17805.8892;-11352.3826;-17483.5771;-16939.6028;-16929.9468;-30160.0546;-42868.5397;N;0.0;0
1733235820.537;2112080;-34498.2594;-32462.0381;-26136.7634;-33850.7965;-20689.4428;-36433.8979;-31792.8493;-30832.9314;-14150.2395;-17791.1371;-11334.1436;-17472.7812;-16904.2647;-16910.3891;-30150.1304;-42854.2346;N;0.0;0
1733235820.541;2112084;-34499.31;-32461.0323;-26129.2756;-33819.057;-20681.5749;-36436.2448;-31791.1506;-30837.8935;-14133.2075;-17789.0584;-11328.3768;-17465.1369;-16858.8907;-16906.2093;-30153.9302;-42855.8215;N;0.0;0
1733235820.545;2112088;-34489.5422;-32457.8583;-26104.9122;-33773.5936;-20673.5283;-36429.0029;-31784.5345;-30837.7817;-14108.4641;-17784.8786;-11330.612;-17455.6822;-16851.671;-16913.1607;-30147.247;-42853.117;N;0.0;0
1733235820.549;2112092;-34481.0709;-32455.8914;-26094.8986;-33776.4993;-20672.8354;-36419.9057;-31781.0029;-30831.8809;-14114.2979;-17781.4811;-11337.541;-17458.1632;-16900.0849;-16924.9624;-30131.2208;-42846.8585;N;0.0;0
1733235820.552;2112096;-34480.378;-32450.8399;-26114.5905;-33821.2699;-20682.402;-36424.9796;-31791.1282;-30834.6525;-14147.0656;-17795.4286;-11341.5867;-17475.1058;-16944.1625;-16931.2656;-30129.9021;-42844.6457;N;0.0;0
1733235820.556;2112100;-34477.0476;-32446.1684;-26120.4019;-33832.5128;-20678.2445;-36424.9349;-31788.9601;-30832.5067;-14150.5301;-17790.3101;-11329.9191;-17469.1603;-16905.0023;-16909.7185;-30133.1431;-42839.5942;N;0.0;0
1733235820.56;2112104;-34486.8153;-32455.2208;-26113.4058;-33798.5605;-20669.8179;-36425.2254;-31787.3284;-30837.9382;-14132.4028;-17783.8951;-11327.7286;-17457.962;-16847.5583;-16900.4425;-30139.0216;-42844.5339;N;0.0;0
1733235820.564;2112108;-34494.8843;-32461.1217;-26100.2183;-33765.1446;-20668.678;-36427.6171;-31785.4956;-30841.2015;-14117.9189;-17783.6493;-11331.372;-17457.6268;-16841.7916;-16903.2589;-30146.7106;-42850.8371;N;0.0;0
1733235820.567;2112112;-34492.5374;-32462.0828;-26103.6158;-33782.2884;-20678.5128;-36429.3158;-31791.3964;-30842.6991;-14128.2231;-17793.2605;-11339.2845;-17466.0757;-16890.7642;-16915.4182;-30155.0031;-42857.2521;N;0.0;0
1733235820.571;2112116;-34487.5529;-32458.9536;-26123.0394;-33825.1814;-20686.3359;-36433.8085;-31797.2526;-30839.4134;-14155.1346;-17797.7085;-11340.2903;-17473.6753;-16931.5338;-16913.7642;-30152.9244;-42851.5077;N;0.0;0
1733235820.575;2112120;-34493.655;-32461.5911;-26138.7527;-33844.2475;-20687.0958;-36443.6209;-31803.5334;-30842.7438;-14169.082;-17799.0496;-11337.5634;-17479.7773;-16910.6796;-16912.3784;-30153.4161;-42853.0946;N;0.0;0
1733235820.579;2112124;-34488.4694;-32457.1654;-26119.0608;-33803.9249;-20673.506;-36432.6462;-31787.0602;-30834.6972;-14136.8508;-17785.2586;-11325.3817;-17461.9853;-16852.9227;-16901.2919;-30143.4025;-42849.1607;N;0.0;0
1733235820.584;2112128;-34478.8805;-32452.6727;-26091.0541;-33757.7686;-20666.2416;-36419.9057;-31771.1458;-30828.3046;-14104.1949;-17774.1498;-11321.8725;-17440.1924;-16830.0346;-16897.2686;-30135.9817;-42849.3395;N;0.0;0
1733235820.588;2112132;-34472.8455;-32445.9672;-26083.7004;-33762.5071;-20665.9287;-36415.3683;-31768.9329;-30823.6331;-14109.3582;-17777.5472;-11325.3146;-17444.7298;-16873.2181;-16901.4931;-30133.2325;-42841.6952;N;0.0;0
1733235820.592;2112136;-34478.7017;-32446.8836;-26104.7557;-33814.8549;-20679.5409;-36423.0797;-31783.1486;-30830.8303;-14144.0928;-17789.2148;-11335.8423;-17465.9416;-16923.3754;-16913.7418;-30137.0323;-42840.3318;N;0.0;0
1733235820.596;2112140;-34492.2692;-32464.8768;-26130.6837;-33846.125;-20687.1852;-36439.7988;-31798.929;-30843.4367;-14162.6671;-17801.2848;-11343.1066;-17480.8949;-16913.943;-16918.1228;-30151.315;-42847.3279;N;0.0;0
1733235820.6;2112144;-34503.9815;-32473.2587;-26131.9354;-33823.6392;-20687.677;-36448.963;-31804.0028;-30853.0927;-14153.9499;-17806.8951;-11344.0007;-17481.8337;-16870.0442;-16915.9099;-30154.2655;-42861.3424;N;0.0;0
1733235820.604;2112148;-34501.0981;-32460.5629;-26108.4884;-33776.2535;-20676.4787;-36440.2905;-31792.4023;-30844.4872;-14125.3173;-17793.6628;-11336.7364;-17469.6743;-16853.258;-16911.529;-30153.5279;-42860.4931;N;0.0;0
1733235820.608;2112152;-34489.4081;-32451.3987;-26095.815;-33777.8181;-20671.2484;-36427.6394;-31784.3333;-30830.4057;-14124.8703;-17789.2148;-11333.7636;-17469.8308;-16895.9275;-16919.0392;-30151.4938;-42846.9032;N;0.0;0
1733235820.612;2112156;-34482.9932;-32447.1742;-26110.3436;-33823.1921;-20676.7693;-36426.1866;-31788.1107;-30826.9858;-14149.2337;-17792.4335;-11335.6635;-17480.0903;-16937.2335;-16924.3589;-30140.4297;-42840.4212;N;0.0;0
1733235820.615;2112160;-34493.1409;-32453.9915;-26130.8849;-33842.5487;-20683.3407;-36435.0379;-31798.3031;-30835.2783;-14161.326;-17798.5802;-11334.5459;-17482.236;-16918.0781;-16919.8215;-30145.213;-42851.91;N;0.0;0
1733235820.619;2112164;-34495.5772;-32459.2218;-26123.9782;-33810.1611;-20676.7917;-36435.3731;-31793.8328;-30834.6078;-14136.3814;-17789.5054;-11326.9687;-17465.2934;-16856.8343;-16904.6447;-30146.7776;-42856.9391;N;0.0;0
1733235820.623;2112168;-34498.8853;-32467.559;-26105.5827;-33775.5382;-20677.1269;-36433.6297;-31789.3401;-30838.6311;-14116.7343;-17790.0642;-11333.853;-17463.9747;-16851.0452;-16910.9255;-30156.3889;-42859.7778;N;0.0;0
1733235820.627;2112172;-34500.3381;-32468.0284;-26103.3475;-33787.6976;-20684.7042;-36436.3119;-31792.0893;-30844.219;-14132.7158;-17802.1565;-11347.7781;-17477.4081;-16911.7972;-16932.8526;-30156.7689;-42856.5145;N;0.0;0
1733235820.64;2112176;-34497.5889;-32461.8369;-26123.3076;-33831.574;-20694.5166;-36441.1399;-31801.3653;-30848.3988;-14160.5884;-17809.5996;-11354.886;-17494.6412;-16959.0935;-16946.5095;-30162.9379;-42857.4309;N;0.0;0
1733235820.644;2112180;-34493.2526;-32454.1926;-26132.0248;-33841.4088;-20681.8655;-36438.2789;-31797.0514;-30840.8663;-14156.945;-17797.8426;-11338.7257;-17484.0242;-16916.2899;-16919.8662;-30161.6862;-42853.2064;N;0.0;0
1733235820.648;2112184;-34494.2138;-32459.4676;-26126.5039;-33813.4691;-20674.2436;-36440.1788;-31793.8328;-30843.1238;-14135.2639;-17792.2994;-11332.0649;-17471.1496;-16862.1764;-16904.2423;-30165.1508;-42853.184;N;0.0;0
1733235820.652;2112188;-34486.5918;-32455.3549;-26099.6819;-33765.6811;-20665.3923;-36426.0748;-31778.0748;-30833.1549;-14101.8927;-17779.0001;-11323.5041;-17451.3906;-16846.8878;-16898.3862;-30149.1916;-42845.9644;N;0.0;0
1733235820.655;2112192;-34489.9893;-32455.9361;-26097.6925;-33774.9571;-20668.9239;-36424.2196;-31781.5393;-30831.9703;-14109.2911;-17782.5764;-11330.9249;-17457.2915;-16894.2064;-16909.5844;-30149.3034;-42847.3279;N;0.0;0
1733235820.659;2112196;-34494.549;-32452.2927;-26118.9267;-33824.0862;-20679.8986;-36431.9086;-31791.7988;-30833.8478;-14141.2988;-17788.6561;-11335.9094;-17470.3673;-16931.1762;-16911.0373;-30150.041;-42846.7914;N;0.0;0
1733235820.663;2112200;-34493.1409;-32456.0478;-26134.5282;-33840.47;-20683.7431;-36438.4353;-31796.8279;-30835.4348;-14154.4417;-17792.9029;-11331.6625;-17477.0728;-16904.3094;-16905.494;-30149.3034;-42850.1666;N;0.0;0
1733235820.667;2112204;-34505.1885;-32474.2198;-26135.8917;-33814.6314;-20687.4534;-36444.9844;-31802.0359;-30847.6612;-14146.5068;-17798.8261;-11335.82;-17478.7045;-16864.7692;-16909.5621;-30164.0779;-42863.287;N;0.0;0
1733235820.671;2112208;-34501.9028;-32469.2801;-26108.5555;-33766.9998;-20679.0939;-36435.172;-31785.7191;-30842.5203;-14113.6721;-17789.9301;-11331.059;-17460.4431;-16851.6934;-16909.9867;-30154.556;-42860.8283;N;0.0;0
1733235820.675;2112212;-34485.2954;-32450.7058;-26094.6304;-33766.2399;-20671.092;-36422.0738;-31773.9174;-30827.1199;-14109.6711;-17782.8446;-11329.0697;-17453.4917;-16888.6855;-16909.5173;-30136.5629;-42845.6292;N;0.0;0
1733235820.679;2112216;-34482.9708;-32450.3481;-26112.8023;-33811.301;-20677.0152;-36425.6725;-31782.6793;-30823.0966;-14138.706;-17786.3985;-11331.1708;-17464.5782;-16916.3346;-16905.874;-30135.0877;-42841.2929;N;0.0;0
1733235820.683;2112220;-34476.9359;-32444.7826;-26120.7148;-33818.0512;-20663.9171;-36421.9174;-31776.9349;-30816.4805;-14137.9014;-17778.2401;-11317.4692;-17460.4207;-16887.3891;-16892.1277;-30128.7845;-42834.118;N;0.0;0
1733235820.688;2112224;-34498.6618;-32463.9156;-26130.6837;-33801.9133;-20667.6275;-36436.7813;-31787.172;-30835.0772;-14132.7158;-17788.2761;-11327.4604;-17462.0524;-16848.1171;-16900.7331;-30150.5551;-42852.5582;N;0.0;0
1733235820.692;2112228;-34514.755;-32478.5337;-26122.9724;-33775.717;-20682.4467;-36444.0009;-31792.894;-30847.2589;-14127.3513;-17797.932;-11345.8335;-17466.4557;-16851.1793;-16920.0674;-30163.9438;-42869.4114;N;0.0;0
1733235820.696;2112232;-34509.4353;-32472.4317;-26117.7644;-33782.6684;-20688.3028;-36436.7813;-31786.0767;-30842.6321;-14133.6992;-17799.9437;-11348.1358;-17471.3284;-16901.2472;-16930.3715;-30161.5074;-42861.0072;N;0.0;0
1733235820.7;2112236;-34515.3362;-32482.6464;-26146.0841;-33837.4302;-20705.2901;-36449.343;-31802.6394;-30849.8517;-14166.9363;-17814.4723;-11355.8471;-17493.0319;-16945.5037;-16942.665;-30175.5443;-42861.4765;N;0.0;0
1733235820.702;2112240;-34512.0057;-32476.2091;-26150.0627;-33848.2484;-20697.02;-36446.169;-31801.2759;-30843.9285;-14169.015;-17804.0341;-11341.922;-17486.0805;-16907.7739;-16923.8895;-30169.3082;-42860.1578;N;0.0;0
1733235820.706;2112244;-34512.0952;-32478.109;-26138.7303;-33812.9997;-20688.0793;-36444.8503;-31796.1127;-30845.046;-14148.8761;-17797.0156;-11334.3;-17477.9668;-16860.7682;-16913.943;-30166.8495;-42863.2423;N;0.0;0
1733235820.71;2112248;-34511.7822;-32476.0973;-26117.7868;-33769.5479;-20679.3398;-36436.8483;-31788.2225;-30839.6816;-14125.4738;-17797.3509;-11332.4225;-17473.6083;-16858.1754;-16916.5358;-30165.5978;-42856.7603;N;0.0;0
1733235820.714;2112252;-34523.6957;-32485.038;-26118.2114;-33783.1154;-20685.7771;-36439.0165;-31792.1788;-30840.911;-14132.0229;-17799.966;-11339.3962;-17480.4926;-16901.4484;-16930.5727;-30167.4083;-42856.3133;N;0.0;0
1733235820.716;2112256;-34529.9095;-32487.385;-26140.742;-33831.4399;-20692.6838;-36444.7609;-31798.102;-30839.5922;-14160.2084;-17803.8776;-11342.9055;-17490.2156;-16936.8312;-16933.9031;-30165.2178;-42856.2239;N;0.0;0
1733235820.72;2112260;-34533.5081;-32494.4481;-26159.0704;-33853.367;-20694.6507;-36452.0252;-31802.1476;-30842.0062;-14167.8974;-17804.1905;-11341.542;-17494.0154;-16916.357;-16927.9575;-30170.8505;-42858.4814;N;0.0;0
1733235820.724;2112264;-34539.476;-32497.9573;-26148.6545;-33825.4273;-20691.6556;-36445.9231;-31796.962;-30843.4367;-14143.5564;-17799.7649;-11332.266;-17482.5042;-16863.2492;-16917.3181;-30171.2975;-42856.2686;N;0.0;0
1733235820.728;2112268;-34546.0474;-32502.763;-26120.4913;-33780.925;-20688.4816;-36430.8581;-31781.2487;-30836.53;-14110.364;-17786.2644;-11327.8851;-17462.3877;-16844.8985;-16907.0587;-30159.2946;-42857.6097;N;0.0;0
1733235820.732;2112272;-34544.751;-32511.8825;-26105.6498;-33781.7296;-20689.331;-36421.4256;-31772.4198;-30827.0529;-14113.985;-17787.3373;-11334.9929;-17463.3265;-16894.0499;-16920.2238;-30147.6941;-42851.0606;N;0.0;0
1733235820.736;2112276;-34559.7267;-32524.4665;-26129.5438;-33835.6867;-20703.3232;-36432.3556;-31786.3673;-30834.2502;-14149.7925;-17798.9155;-11345.1183;-17480.6267;-16942.9779;-16936.6971;-30152.4326;-42853.3852;N;0.0;0
1733235820.74;2112280;-34583.5984;-32555.0884;-26151.0685;-33859.849;-20711.4145;-36444.8503;-31794.7268;-30840.6428;-14161.0801;-17798.6473;-11338.8821;-17477.0057;-16913.2724;-16922.7496;-30151.8291;-42863.287;N;0.0;0
1733235820.744;2112284;-34594.3719;-32568.5218;-26137.2998;-33822.9463;-20698.6517;-36431.998;-31779.5724;-30830.5621;-14129.0054;-17780.6318;-11319.9502;-17452.7764;-16843.6244;-16892.1277;-30145.146;-42860.359;N;0.0;0
1733235820.747;2112288;-34598.2164;-32574.5791;-26108.2202;-33775.0688;-20687.4087;-36418.6764;-31763.8591;-30821.3979;-14093.712;-17763.9797;-11309.2214;-17432.1905;-16820.6915;-16876.2803;-30144.2295;-42850.323;N;0.0;0
1733235820.751;2112292;-34619.0929;-32590.9629;-26122.0783;-33798.6052;-20706.2289;-36429.517;-31776.7784;-30832.2832;-14108.5982;-17781.2576;-11325.7393;-17444.618;-16876.0791;-16894.1393;-30155.0254;-42856.9391;N;0.0;0
1733235820.755;2112296;-34653.1123;-32611.9959;-26165.016;-33869.2591;-20731.844;-36453.2992;-31802.3264;-30850.5893;-14154.397;-17806.0681;-11345.8782;-17473.6083;-16934.3278;-16917.2287;-30174.0691;-42871.3784;N;0.0;0
1733235820.759;2112300;-34679.5321;-32643.4448;-26193.4921;-33897.9587;-20745.4786;-36466.7773;-31815.9387;-30860.8711;-14169.3503;-17809.3985;-11349.7451;-17483.3983;-16917.0052;-16913.7642;-30181.4452;-42883.9624;N;0.0;0
1733235820.762;2112304;-34687.5563;-32655.0007;-26180.6175;-33862.71;-20738.1248;-36463.7151;-31808.8531;-30859.4629;-14146.1268;-17798.245;-11340.4021;-17470.4343;-16865.8867;-16905.2929;-30171.4763;-42883.94;N;0.0;0
1733235820.766;2112308;-34703.5825;-32660.611;-26168.0782;-33831.2387;-20740.4047;-36462.7093;-31807.2438;-30863.5309;-14125.1832;-17801.3295;-11345.4759;-17469.0261;-16863.2045;-16914.0995;-30192.4199;-42885.974;N;0.0;0
1733235820.77;2112312;-34725.8002;-32679.61;-26175.9907;-33849.5448;-20753.8605;-36465.8833;-31812.3624;-30864.6709;-14136.1579;-17807.0515;-11354.2378;-17477.8104;-16909.0033;-16922.9284;-30203.6628;-42888.9021;N;0.0;0
1733235820.774;2112316;-34739.7476;-32706.5662;-26205.942;-33908.9334;-20773.9994;-36477.7967;-31828.7462;-30873.3881;-14172.0101;-17824.0836;-11364.5867;-17495.513;-16955.1596;-16936.4959;-30202.1429;-42899.4298;N;0.0;0
1733235820.777;2112320;-34734.9644;-32693.7139;-26211.3288;-33921.6292;-20761.4377;-36475.271;-31827.0028;-30869.2753;-14176.4581;-17821.7813;-11355.1542;-17493.0543;-16922.9284;-16926.1247;-30191.1235;-42887.7398;N;0.0;0
1733235820.781;2112324;-34730.1364;-32690.5176;-26194.3415;-33881.9772;-20747.1102;-36468.2972;-31814.5752;-30866.8837;-14153.637;-17810.002;-11344.5371;-17477.8104;-16860.2765;-16909.115;-30184.3956;-42887.114;N;0.0;0
1733235820.785;2112328;-34747.5484;-32715.9986;-26182.428;-33847.0191;-20754.6875;-36467.8279;-31815.9163;-30874.0363;-14130.7935;-17807.1633;-11352.472;-17471.8872;-16847.8712;-16913.9206;-30189.0671;-42902.4696;N;0.0;0
1733235820.789;2112332;-34744.1509;-32714.0763;-26171.2298;-33848.7402;-20753.4134;-36456.6296;-31810.1272;-30865.632;-14125.0491;-17803.8105;-11351.5109;-17465.6287;-16895.9051;-16916.0888;-30176.9301;-42891.4502;N;0.0;0
1733235820.793;2112336;-34731.3657;-32700.8441;-26184.082;-33890.6944;-20752.3182;-36453.0087;-31811.133;-30856.4901;-14148.3396;-17800.9272;-11346.9735;-17470.2778;-16932.115;-16912.5572;-30167.6318;-42878.598;N;0.0;0
1733235820.797;2112340;-34732.5727;-32705.538;-26194.7885;-33906.43;-20748.5855;-36451.2876;-31808.0038;-30853.5174;-14150.9771;-17795.1381;-11336.8258;-17464.1758;-16898.9897;-16901.0907;-30161.1945;-42879.7379;N;0.0;0
1733235820.801;2112344;-34731.3434;-32699.3018;-26176.5048;-33862.263;-20730.8382;-36438.8376;-31790.2565;-30842.2297;-14117.9189;-17779.2236;-11322.0066;-17445.0204;-16834.9296;-16887.3891;-30152.075;-42872.3842;N;0.0;0
1733235820.805;2112348;-34728.7059;-32696.262;-26146.397;-33811.6139;-20719.64;-36426.6559;-31771.9281;-30833.4455;-14084.6148;-17766.729;-11313.0435;-17427.6084;-16812.4437;-16879.4543;-30150.1527;-42864.3376;N;0.0;0
1733235820.808;2112352;-34715.7642;-32689.333;-26135.1317;-33816.6431;-20723.5739;-36421.3139;-31770.3635;-30829.1093;-14089.8004;-17764.6726;-11316.6645;-17430.7376;-16863.0704;-16885.5339;-30144.6989;-42857.9673;N;0.0;0
1733235820.812;2112356;-34707.36;-32682.6721;-26157.8187;-33865.124;-20733.9004;-36430.5228;-31783.0816;-30832.8643;-14129.1618;-17779.9389;-11332.0202;-17455.2798;-16917.4299;-16898.945;-30147.9176;-42856.805;N;0.0;0
1733235820.816;2112360;-34726.7836;-32700.7324;-26192.2404;-33904.7089;-20751.9606;-36458.1496;-31810.7307;-30857.3171;-14162.6447;-17802.8718;-11348.3593;-17481.6549;-16913.4513;-16914.8818;-30168.7494;-42883.2024;N;0.0;0
1733235820.82;2112364;-34754.0975;-32727.845;-26211.9994;-33897.467;-20771.6078;-36485.2622;-31832.7695;-30886.4415;-14170.2443;-17823.8153;-11366.643;-17496.72;-16889.4455;-16936.0265;-30199.0137;-42910.3374;N;0.0;0
1733235820.825;2112368;-34743.3239;-32715.1492;-26186.7642;-33849.0754;-20760.9907;-36473.1923;-31816.8551;-30879.356;-14139.8013;-17810.4937;-11359.7363;-17479.3303;-16870.3347;-16932.8749;-30189.0448;-42901.4191;N;0.0;0
1733235820.829;2112372;-34724.772;-32698.229;-26173.5767;-33851.78;-20763.7846;-36463.0222;-31811.4907;-30872.5387;-14139.9577;-17809.689;-11363.2679;-17476.2011;-16917.184;-16932.6738;-30175.9019;-42895.63;N;0.0;0
1733235820.833;2112376;-34699.6039;-32678.1571;-26184.9761;-33889.465;-20765.3046;-36462.8881;-31815.4022;-30868.8506;-14164.0082;-17813.6006;-11368.7888;-17485.477;-16958.1994;-16934.5513;-30168.5035;-42889.7291;N;0.0;0
1733235820.837;2112380;-34703.0237;-32679.7888;-26200.9129;-33907.9499;-20762.2871;-36467.4926;-31820.6772;-30868.1577;-14173.0607;-17815.5005;-11357.6353;-17491.0203;-16926.7952;-16924.493;-30177.7795;-42893.2831;N;0.0;0
1733235820.839;2112384;-34709.9528;-32686.7402;-26197.7389;-33882.2007;-20760.4989;-36470.1077;-31819.6937;-30871.9128;-14157.7944;-17811.9689;-11353.5449;-17485.1418;-16864.3221;-16917.8545;-30183.9486;-42900.1227;N;0.0;0
1733235820.843;2112388;-34691.3338;-32670.1999;-26171.0063;-33837.8325;-20748.4514;-36463.5363;-31812.6082;-30869.6777;-14128.4466;-17807.4315;-11353.7684;-17470.1661;-16856.5884;-16925.3424;-30169.7999;-42899.5639;N;0.0;0
1733235820.847;2112392;-34672.6477;-32653.9725;-26160.2998;-33842.4146;-20746.2609;-36461.2117;-31815.7151;-30869.5883;-14135.3533;-17812.8406;-11360.7422;-17477.5422;-16909.2715;-16935.7806;-30170.4034;-42894.6465;N;0.0;0
1733235820.851;2112396;-34655.5039;-32640.4497;-26173.5991;-33881.7984;-20750.5301;-36460.8541;-31819.9173;-30866.6602;-14162.3989;-17818.6521;-11363.2008;-17485.2759;-16938.2393;-16931.8244;-30163.4297;-42889.2598;N;0.0;0
1733235820.857;2112400;-34644.8645;-32631.442;-26174.359;-33886.2911;-20742.1258;-36456.0038;-31813.7705;-30860.4687;-14167.048;-17812.9748;-11353.5002;-17480.8055;-16913.183;-16917.5863;-30157.1041;-42884.0071;N;0.0;0
1733235820.861;2112404;-34640.3494;-32626.9493;-26159.6069;-33845.8344;-20730.3464;-36450.237;-31804.4946;-30855.8866;-14140.2036;-17801.106;-11346.0571;-17466.3216;-16863.4057;-16905.9411;-30155.6736;-42882.1295;N;0.0;0
